./data/CommonVoice2_dataset/clips/common_voice_en_17285877.mp3,"words are, in my not-so-humble opinion, our most inexhaustible source of magic."
./data/CommonVoice2_dataset/clips/common_voice_en_17562715.mp3,"salmon is one of the most popular fish and very delicious, though usually not sustainable."
./data/CommonVoice2_dataset/clips/common_voice_en_17562717.mp3,but what could he do?
./data/CommonVoice2_dataset/clips/common_voice_en_458607.mp3,i am not sure what other explanation we have.
./data/CommonVoice2_dataset/clips/common_voice_en_458608.mp3,i can't clone this git repository.
./data/CommonVoice2_dataset/clips/common_voice_en_2396842.mp3,james read the information on the screen and could not believe it.
./data/CommonVoice2_dataset/clips/common_voice_en_2396843.mp3,"""surrender is not an option"", the mercenary asserted."
./data/CommonVoice2_dataset/clips/common_voice_en_18282504.mp3,the network administrator resolved the connectivity issue of the router.
./data/CommonVoice2_dataset/clips/common_voice_en_18282506.mp3,always put your best foot forward.
./data/CommonVoice2_dataset/clips/common_voice_en_17613032.mp3,"suddenly, kimberly had an idea."
./data/CommonVoice2_dataset/clips/common_voice_en_17613034.mp3,is it all right?
./data/CommonVoice2_dataset/clips/common_voice_en_531902.mp3,the chain rule is applied twice to this formula.
./data/CommonVoice2_dataset/clips/common_voice_en_531904.mp3,after the storm comes the calm.
./data/CommonVoice2_dataset/clips/common_voice_en_17877324.mp3,did you do that?
./data/CommonVoice2_dataset/clips/common_voice_en_17877327.mp3,nothing else remains over for us. we have no alternative.
./data/CommonVoice2_dataset/clips/common_voice_en_99110.mp3,it was the pure language of the world.
./data/CommonVoice2_dataset/clips/common_voice_en_99111.mp3,"an old man, with a breastplate of gold, wouldn't have lied just to acquire six sheep."
./data/CommonVoice2_dataset/clips/common_voice_en_18493397.mp3,i want to die in it.
./data/CommonVoice2_dataset/clips/common_voice_en_18493399.mp3,a new chief justice will need to be appointed.
./data/CommonVoice2_dataset/clips/common_voice_en_18710312.mp3,dealers of card or dice games often displayed these full-body tattoos shirtless while playing.
./data/CommonVoice2_dataset/clips/common_voice_en_18710315.mp3,"many varietal and sub-specific names have been coined, as the plant is morphologically variable."
./data/CommonVoice2_dataset/clips/common_voice_en_18553335.mp3,"""oh, dear no, miss,"" he said."
./data/CommonVoice2_dataset/clips/common_voice_en_18553336.mp3,how should i know anything of her?
./data/CommonVoice2_dataset/clips/common_voice_en_18545940.mp3,"""it's all for nothing!"" he screamed rather than cried."
./data/CommonVoice2_dataset/clips/common_voice_en_18545942.mp3,jujitsu is a form of martial arts.
./data/CommonVoice2_dataset/clips/common_voice_en_316653.mp3,"the cursor blinked, expectantly."
./data/CommonVoice2_dataset/clips/common_voice_en_316654.mp3,"out of debt, out of danger"
./data/CommonVoice2_dataset/clips/common_voice_en_18893498.mp3,most of the interior has been preserved intact.
./data/CommonVoice2_dataset/clips/common_voice_en_18893500.mp3,aurelian accepted bahram i's gifts and the terms of peace offered.
./data/CommonVoice2_dataset/clips/common_voice_en_461577.mp3,adversity and loss make a man wise.
./data/CommonVoice2_dataset/clips/common_voice_en_461578.mp3,happy birthday mina!
./data/CommonVoice2_dataset/clips/common_voice_en_16665997.mp3,curly brackets are hard to type.
./data/CommonVoice2_dataset/clips/common_voice_en_16665998.mp3,will come out in the flesh.
./data/CommonVoice2_dataset/clips/common_voice_en_1282108.mp3,the medical examiner reported that the cause of death was a homicide.
./data/CommonVoice2_dataset/clips/common_voice_en_1282109.mp3,wait a minute!
./data/CommonVoice2_dataset/clips/common_voice_en_17249215.mp3,"the biggest bedroom had a small, ornate fireplace on one wall which had seen recent use judging by the ashes crumbling in the grate."
./data/CommonVoice2_dataset/clips/common_voice_en_17249216.mp3,"to understand recursion, one must first learn about recursion."
./data/CommonVoice2_dataset/clips/common_voice_en_17295578.mp3,what are you going to do?
./data/CommonVoice2_dataset/clips/common_voice_en_17295580.mp3,"actually, quietness is my normal mode in most situations."
./data/CommonVoice2_dataset/clips/common_voice_en_607195.mp3,the boy brought his horse closer.
./data/CommonVoice2_dataset/clips/common_voice_en_607196.mp3,some of those who saw its flight say it travelled with a hissing sound.
./data/CommonVoice2_dataset/clips/common_voice_en_679362.mp3,"the old man knew how to read, and had already read the book."
./data/CommonVoice2_dataset/clips/common_voice_en_679363.mp3,i wished i had a light to smoke by.
./data/CommonVoice2_dataset/clips/common_voice_en_5688714.mp3,a clean neck means a neat collar.
./data/CommonVoice2_dataset/clips/common_voice_en_5688715.mp3,better to have than to wish.
./data/CommonVoice2_dataset/clips/common_voice_en_18355954.mp3,his immaculate appearance was gone.
./data/CommonVoice2_dataset/clips/common_voice_en_18355955.mp3,"then it is as i said, womble announced with finality."
