./data/CommonVoice2_dataset/clips/common_voice_en_670563.mp3,haven't you got any feeling?
./data/CommonVoice2_dataset/clips/common_voice_en_17282803.mp3,do you know how long i have been waiting for?
./data/CommonVoice2_dataset/clips/common_voice_en_17247323.mp3,what is it like?
./data/CommonVoice2_dataset/clips/common_voice_en_17247324.mp3,what are you here for this morning?
./data/CommonVoice2_dataset/clips/common_voice_en_18330155.mp3,in spite of their absurdity the words affected philip curiously.
./data/CommonVoice2_dataset/clips/common_voice_en_18330157.mp3,darkness hid him from jeanne.
./data/CommonVoice2_dataset/clips/common_voice_en_17266451.mp3,"the lens was heavy, but it had an amazing zoom."
./data/CommonVoice2_dataset/clips/common_voice_en_17266452.mp3,will you come with me?
./data/CommonVoice2_dataset/clips/common_voice_en_17576885.mp3,who has already arrived?
./data/CommonVoice2_dataset/clips/common_voice_en_17576889.mp3,but what are we to do?
./data/CommonVoice2_dataset/clips/common_voice_en_18095217.mp3,"you said it yourself, he doesn't trust easily."
./data/CommonVoice2_dataset/clips/common_voice_en_18095218.mp3,"sorry for interrupting your lecture, sir edward."
./data/CommonVoice2_dataset/clips/common_voice_en_18095219.mp3,where is my wife?
./data/CommonVoice2_dataset/clips/common_voice_en_1470.mp3,everyone seemed very excited.
./data/CommonVoice2_dataset/clips/common_voice_en_1471.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so.
./data/CommonVoice2_dataset/clips/common_voice_en_1472.mp3,the crowd swayed a little as i elbowed my way through.
./data/CommonVoice2_dataset/clips/common_voice_en_580646.mp3,the police interviews a man.
./data/CommonVoice2_dataset/clips/common_voice_en_580647.mp3,two people are rowing a canoe through the water.
./data/CommonVoice2_dataset/clips/common_voice_en_580650.mp3,a girl wearing sunglasses smiles for the camera.
./data/CommonVoice2_dataset/clips/common_voice_en_580651.mp3,a cyclist is leaning a mountain bike around a bend on a dirt track.
./data/CommonVoice2_dataset/clips/common_voice_en_17285939.mp3,"the majority always claims to be pacifist, but ..."
./data/CommonVoice2_dataset/clips/common_voice_en_17285952.mp3,"although the reduced capacity was justifiable in their opinion, they stayed the course."
./data/CommonVoice2_dataset/clips/common_voice_en_17285953.mp3,"it shouldn't be displayed on any book pages, or should it?"
./data/CommonVoice2_dataset/clips/common_voice_en_17286856.mp3,how can i tell you that you are fit enough to join the camp?
./data/CommonVoice2_dataset/clips/common_voice_en_187188.mp3,they play duets together.
./data/CommonVoice2_dataset/clips/common_voice_en_187189.mp3,it is up there!
./data/CommonVoice2_dataset/clips/common_voice_en_187190.mp3,but you mustn't feel that way.
./data/CommonVoice2_dataset/clips/common_voice_en_187191.mp3,i know you're anxious to make a train.
./data/CommonVoice2_dataset/clips/common_voice_en_187193.mp3,this moisturising cream is fantastic.
./data/CommonVoice2_dataset/clips/common_voice_en_17847572.mp3,"no matter how much he offered, scott would not accept the deal."
./data/CommonVoice2_dataset/clips/common_voice_en_17847573.mp3,"after being sealed for more than eighty four years, the vault was finally opened in twenty-fourteen."
./data/CommonVoice2_dataset/clips/common_voice_en_17847574.mp3,what is today?
./data/CommonVoice2_dataset/clips/common_voice_en_17847575.mp3,"a group of people, one of them with a guitar, were sitting by the campfire and singing songs."
./data/CommonVoice2_dataset/clips/common_voice_en_17847576.mp3,"tyler, lucy, michelle, we're going to space!"
./data/CommonVoice2_dataset/clips/common_voice_en_138710.mp3,"wearing his new sandals, he descended the stairs silently."
./data/CommonVoice2_dataset/clips/common_voice_en_138711.mp3,all who went there were happy at having done so.
./data/CommonVoice2_dataset/clips/common_voice_en_138712.mp3,the three fell silent.
./data/CommonVoice2_dataset/clips/common_voice_en_138713.mp3,because the crystal was dirty.
./data/CommonVoice2_dataset/clips/common_voice_en_138715.mp3,it was more activity than usual for this time of the morning.
./data/CommonVoice2_dataset/clips/common_voice_en_17403383.mp3,"good-day to you, sir."
./data/CommonVoice2_dataset/clips/common_voice_en_17403385.mp3,"in retrospect, everything was already decided when we heard the siren."
