./data/CommonVoice2_dataset/clips/common_voice_en_49199.mp3,"i thought about whether we should find coins and models in it, and so on."
./data/CommonVoice2_dataset/clips/common_voice_en_49200.mp3,"i pointed out mars, a bright dot of light."
./data/CommonVoice2_dataset/clips/common_voice_en_49201.mp3,and the sand and gravel had been flung violently in every direction.
./data/CommonVoice2_dataset/clips/common_voice_en_49202.mp3,"why the shots stopped after the tenth, no one on earth has tried to explain."
./data/CommonVoice2_dataset/clips/common_voice_en_49203.mp3,"some went away while i was there, and other people came."
./data/CommonVoice2_dataset/clips/common_voice_en_49204.mp3,but i found it difficult to get to work because of the investigations.
./data/CommonVoice2_dataset/clips/common_voice_en_49205.mp3,my tax dollars pay for those public school proms.
./data/CommonVoice2_dataset/clips/common_voice_en_49206.mp3,the thought was so dreadful to him that he forgot about the heat and went forward.
./data/CommonVoice2_dataset/clips/common_voice_en_49207.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain.
./data/CommonVoice2_dataset/clips/common_voice_en_49208.mp3,"had our instruments permitted it, we might have been able to see the trouble way back when."
./data/CommonVoice2_dataset/clips/common_voice_en_49209.mp3,i myself heard nothing of that.
./data/CommonVoice2_dataset/clips/common_voice_en_49210.mp3,he approached the mass and was surprised at the size and the shape.
./data/CommonVoice2_dataset/clips/common_voice_en_49211.mp3,even then he hardly understood what this meant.
./data/CommonVoice2_dataset/clips/common_voice_en_49212.mp3,they had gone away to breakfast at henderson's house.
./data/CommonVoice2_dataset/clips/common_voice_en_49213.mp3,there was very little talking.
./data/CommonVoice2_dataset/clips/common_voice_en_49214.mp3,but that was simply because my eye was tired.
./data/CommonVoice2_dataset/clips/common_voice_en_49215.mp3,"i need you to be spontaneous. he asked me out to ""din din."""
./data/CommonVoice2_dataset/clips/common_voice_en_637235.mp3,i think they perceived that nothing was to be done at the moment.
./data/CommonVoice2_dataset/clips/common_voice_en_637236.mp3,"it was starlight, and i explained the signs of the zodiac to her."
./data/CommonVoice2_dataset/clips/common_voice_en_637237.mp3,i'm trying to explain to my mother how to get pictures off her phone.
./data/CommonVoice2_dataset/clips/common_voice_en_637238.mp3,i shall make us some ice cubes.
./data/CommonVoice2_dataset/clips/common_voice_en_637239.mp3,many telescopes were pointed at it.
./data/CommonVoice2_dataset/clips/common_voice_en_637240.mp3,"then he dropped his spade, picked up his jacket, and came out into the road."
./data/CommonVoice2_dataset/clips/common_voice_en_637241.mp3,a boy came running towards me.
./data/CommonVoice2_dataset/clips/common_voice_en_637242.mp3,a large portion of the cylinder had been uncovered.
./data/CommonVoice2_dataset/clips/common_voice_en_637243.mp3,it had a diameter of about thirty yards.
./data/CommonVoice2_dataset/clips/common_voice_en_637244.mp3,we lit the lantern and walked over to his house.
./data/CommonVoice2_dataset/clips/common_voice_en_637245.mp3,the night was warm and i was thirsty.
./data/CommonVoice2_dataset/clips/common_voice_en_637247.mp3,"there were raised voices,and some sort of struggle appeared to be going on. ."
./data/CommonVoice2_dataset/clips/common_voice_en_637248.mp3,it left a greenish streak that glowed for some seconds.
./data/CommonVoice2_dataset/clips/common_voice_en_637249.mp3,some of those who saw its flight say it travelled with a hissing sound.
./data/CommonVoice2_dataset/clips/common_voice_en_637250.mp3,they set off running wildly into the trees.
./data/CommonVoice2_dataset/clips/common_voice_en_637252.mp3,"had our instruments permitted it, we might have been able to see the trouble way back when."
./data/CommonVoice2_dataset/clips/common_voice_en_637253.mp3,"he moved about, invisible but everyone could hear him."
./data/CommonVoice2_dataset/clips/common_voice_en_637254.mp3,so how will we name all these hurricanes?
./data/CommonVoice2_dataset/clips/common_voice_en_637255.mp3,a thin circle of bright metal showed between the top and the body of the cylinder.
./data/CommonVoice2_dataset/clips/common_voice_en_637256.mp3,"we don't know what's in the confounded thing, do you? "
./data/CommonVoice2_dataset/clips/common_voice_en_637257.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh.
./data/CommonVoice2_dataset/clips/common_voice_en_637258.mp3,even then he hardly understood what this meant.
